,ID,FULL TEXT,CREATED AT,LIKE COUNT,FOLLOWERS COUNT,LABEL
19,1.4232E+18,"තමාගේ පියා, තමාට හා 11 හැවිරිදි බාල සහෝදරයාට නිසි පරිදි  නොසලකන බව කියමින් හලාවත ප්‍රදේශයේ 17 හැවිරිදි පාසල් සිසුවියක් තම පියාට එරෙහිව පැමිණිල්ලක් ගොනුකර ඇතැයි හලාවත මූලස්ථාන පොලිසිය කියයි. තමන්ගේ පියා කාන්තාවන් පස් දෙනකු සමග අනියම් සබඳතා පවත්වන බවත් ඔවු… https://t.co/O3HDSCRF7G",8/5/2021 8:37,3,6778,
,,,,,,
20,1.42319E+18,අත්අඩංගුවට ගත් ගුරුවරු හමුවෙන්න විපක්ෂ නායකට අවසර නෑ - පොලිසිය එක්ක ගැටුමක් https://t.co/mLsszlFORM #Ceylonnews #SriLanka @sajithpremadasa,8/5/2021 7:33,0,236,
,,,,,,
21,1.42318E+18,"ගුරු විදුහල්පති විරෝධතාවයට එක්වූ බවට චෝදනා කරමින් අත්අඩංගුවට ගෙන වරාය පොලිසියේ රදවා සිටින ගුරුවරුන් 44 පිළිබඳව සොයා බැලීමට විපක්ෂ නායක සජිත් ප්‍රේමදාස මහතා ඊයේ (05) පෙරවරුවේ එම පරිශ්‍රයට ගියත් ඔවුන් මහුණගැසීමට නොදී පොලිසිය ඊට බාධා පමුණුවනු ලැබූවේය. 

එහි… https://t.co/ZYs0VFhCT9",8/5/2021 7:29,0,6778,
,,,,,,
22,1.42314E+18,ගුරු විදුහල්පති විරෝධතාවයට එක්වූ බවට චෝදනා කරමින් අත්තනෝමතික ලෙස අත්අඩංගුවට ගෙන වරාය පොලිසියේ රදවා සිටින ගුරුවරුන් පිළිබඳව සොයා බැලීමට අද (05) පෙරවරුවේ එම පරිශ්‍රයට පැමිණි අතර එහිදී වරාය පොලිසිය විසින් ඊට බාදා පමුණුවනු ලැබීය. https://t.co/7jAWKCbVFH,8/5/2021 4:37,130,175018,
,,,,,,
23,1.42313E+18,ආණ්ඩුවේ උවමනාවට පොලිසිය තම බලය ඉක්මවා යයි....සජිත්ටත් ගුරුවරු බැලීමට ඉඩ නොදෙයි. https://t.co/ubZnXtaHXN,8/5/2021 3:58,0,201,
,,,,,,
24,1.4229E+18,ජනාධිපති ලේකම් කාර්යාලය ඉදිරිපිට පැවති විරෝධතාවයට සම්බන්ධ පුද්ගලයින් හතලිස් දෙදෙනෙකු (42) අත්අඩංගුවට ගෙනතිබේ. ඒ සමග විරෝධතාකරුවන් පැමිණි වාහන 10 ක් ද පොලිසිය භාරයට. https://t.co/YvlINps5vD #srilanka #lka #Protest https://t.co/yFBB0oLhQq,8/4/2021 12:44,5,15258,
,,,,,,
25,1.42289E+18,පොලිසිය ක්‍රියා කරන්නේ නීති විරෝධීව වන අතර ඔවුන්ට විරුද්ධව නීතිමය ක්‍රියා මාර්ග ගත යුතුයි. https://t.co/rZ878o76bM,8/4/2021 12:09,3,677,
,,,,,,
26,1.42281E+18,අපේ පූසා උගේ ගෑනි එක්ක ප්‍රසිද්දියේ ඩිස්ටි ඩිඩිං කරනවා😋🐒...මන් ඉතින් වීඩියෝ කරන්න ගියේ නැ පොලිසිය ගෙදර හොයන් එයි කියලා තියෙන බයට...😌🐒,8/4/2021 6:45,5,757,
,,,,,,
27,1.42277E+18,@optimuspnj මේ යන විදිහට නම් හිතාගන්න බෑ මම නම් හිතුවේ පට්ට දරුණු පාලනයක් වෙයි කියලා ඊයේ අන්තරේ සෙට් එක් ,8/4/2021 3:52,2,24,
,,,,,,
28,1.42264E+18,"කොතලාවල පෞද්ගලික විශ්ව විද්‍යාල පනතට එරෙහිව පැවති සාර්ථක උද්ඝෝෂණයකට සහභාගි වී නිවෙස් බලා පැමිනි පසු
කෝෂිලා හංසමාලි සහ චමීර කොස්වත්ත දෙදෙනා පොලිසිය විසින් අත් අඩංගුවට ගනී. 👇 https://t.co/qisNz3NZnO",8/3/2021 19:07,0,589,
,,,,,,
29,1.42254E+18,@maashi_piries @Na_na_Ba_Nana ඔයාගෙ ආතල් එකට අපි මුකුත් කරේ නෑනෙ ? ඔයාට බැනලා නෑනේ ?ඇයි නිකම් චූන් වෙන්නේ ? මම මෙතන ඔයා,8/3/2021 12:43,0,1215,
,,,,,,
30,1.42253E+18,පොලිසිය මෙහෙම අත් අල්ලා ගෙන ඉන්නකොට කොරෝනා බෝ වෙන්නෙ නැද්ද? https://t.co/zgJmila2rH,8/3/2021 12:07,2,3244,
,,,,,,
31,1.42249E+18,"උණුකරන ලද එළකිරි භාජනයකට වැටුණු තුන් හැවිරිදි දැරීයක කොළඹ මහ රෝහලට ඇතුළු කරනු ලැබීමෙන් පසුව ප්‍රතිකාර ලබමින් සිටියදී දින 13 කට පසු මරණයට පත්ව ඇතැයි මැදිරිගිරිය පොලිසිය කියයි.  මෙලෙස මරණයට පත්ව ඇත්තේ මැදිරිගිරිය  

ට්‍රැක් 8 ප්‍රදේශයේ පදිංචි එච්.එම්. ඔනාර… https://t.co/CVaQrASjsG",8/3/2021 9:31,1,6778,
,,,,,,
32,1.42247E+18,"එවරස්ට් ටී ෂර්ට්ස් 
📲 070 18 18 365
📲 077 062 43 00
📲 071 968 13 00
🚦පොලිසිය ඉදිරිපිට
⭕ වරකාපොල https://t.co/LChSxLUjwf",8/3/2021 7:55,1,3,
,,,,,,
33,1.4224E+18,සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කළැයි පොලිසිය පුද්ගලයකුට වෙඩි තියලා https://t.co/2AuouUpoby,8/3/2021 3:37,0,1256,
,,,,,,
34,1.42239E+18,සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කළැයි පොලිසිය පුද්ගලයකුට වෙඩි තියලා https://t.co/PpA9Px1p3g,8/3/2021 3:09,0,1639,
,,,,,,
35,1.42239E+18,සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කළැයි පොලිසිය පුද්ගලයකුට වෙඩි තියලා! https://t.co/MmnuIYpZYr,8/3/2021 3:07,0,1020,
,,,,,,
36,1.42239E+18,"සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කල අයෙකුට පොලිසිය වෙඩි තබයි..

https://t.co/VpDJDe4bRe",8/3/2021 2:52,1,28719,
,,,,,,
37,1.42232E+18,"සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කල අයෙකුට පොලිසිය වෙඩි තබයි..

https://t.co/zsqST2wI21",8/2/2021 22:27,2,28719,
,,,,,,
38,1.42232E+18,සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කල අයෙකුට පොලිසිය වෙඩි තබයි.. https://t.co/R7TdAannMb https://t.co/PGr7cj61Jl,8/2/2021 22:02,2,28719,
,,,,,,
39,1.42232E+18,"සතොසෙන් බටර් පැකට් දෙකක් සොරකම් කල අයෙකුට පොලිසිය වෙඩි තබයි..

https://t.co/EFpUlzSdNr",8/2/2021 21:57,0,28719,
,,,,,,
40,1.42214E+18,@WMAkumara දැක්කද පොලිසිය ඇන්දුව හැටි https://t.co/fK2LFegKjn,8/2/2021 10:33,1,1677,
,,,,,,
41,1.42213E+18,"දක්‍ෂිණ අධිවේගී  මාර්ගයේ වැලිපැන්න සේවා ප‍්‍රදේශයේ නවතා තිබූ සුඛෝපභෝගී ජීප් රථයක් තුළ මියගොස් සිටි පුද්ගලයකුගේ මළ සිරුරක් වැලිපැන්න පොලිසිය  මගින් සොයාගෙන තිබේ. 
මෙලෙස මියගොස් තිබුනේ මාලඹේ, 32 වැනි පටුමගේ පදිංචිව සිටි දිනේෂ් ජයවීර නමැති 45 හැවිරිදි ඉංජින… https://t.co/nP5nMeEnbD",8/2/2021 9:53,4,6778,
,,,,,,
42,1.42209E+18,"කිරුළපන ප්‍රදේශයේ තෙමහල් නිවසක වාසය කළ දහනව හැවරදී තරුණියකට ලිංගික අතවර කිරීමට ගිය බව පැවැසත 36 කදී අවිවාහකයකු පෙරේදා (31) වැනිදා අත්අඩංගුවට ගත් බව කිරුළපන පොලිසිය පවසයි.  

මෙසේ අත්අඩංගුවට ගෙන ඇත් පිටකොටුව ප්‍රදේශයේ ව්‍යාපාරිකයකු බව ද පොලිසිය කියයි. සිද… https://t.co/d7UK1l8wPn",8/2/2021 6:51,0,6778,
,,,,,,
43,1.42208E+18,"බදුර්දීන්ගේ නිවසේ සේවය කළ කාන්තාවන් තිදෙනෙකු මිය ගොස් ඇතැයි පොලිසිය කියයි
Read more : https://t.co/ma0CrI7mfs
Telegram :  https://t.co/wRzIGMfIvm
WhatsApp :  https://t.co/8wBlf8Bg4a
Twitter : https://t.co/DMdanFxsoQ 
#SerendibPuwath #News #lka #rishad #crime #ChildAbuse https://t.co/uvpKRmeXTI",8/2/2021 6:40,0,18,
,,,,,,
44,1.42208E+18,"Facebook මගින් හඳුනාගත් විදේශිකයෙකු ලෙස පෙනිසිටි පුද්ගලයෙකු තෑගි භාණ්ඩ පාර්සලයක් එවිමට යයි පවසා රුපියල් 98,000ක් වංචා කල බවට ගාල්ලේ පදිංචි පුද්ගලයෙකු ගාල්ල පොලිසියට පැමිණිලි කර තිබේ..

(මෙවැනි වංචනිකයන්ගේ වංචාවන්ට හසු නොවන ලෙස පොලිසිය ජනතාවට දැනුම් දෙයි)

#Galle #lka #Srilanka",8/2/2021 6:22,7,2296,
,,,,,,
45,1.42202E+18,"බදියුදීන්ගේ මස්සිනා තවත් තරුණියකට අතවර කරල...! තරුණිය සියල්ල පොලිසිය හමුවේ හෙළි කරයි....!
https://t.co/66QW1z0dRI https://t.co/YvUq9YjxOB",8/2/2021 2:39,0,1266,
,,,,,,
46,1.42202E+18,"@Na_na_Ba_Nana කොල්ලා පොලිසියේ පැමිණි කරොත්...
පොලිසිය : ඒ තමුසෙට පිස්සු ද අයිසේ කෙල්ලෙක් ෆොටෝ ගැහුවා කියල�",8/2/2021 2:15,4,1215,
,,,,,,
47,1.42182E+18,"දින 7ක් පුරා අතුරුදන්ව සිටි රත්නපුර, මලංගම, ආටිගල මාවතේ පදිංචි 9 වන ශ්‍රේණියේ ඉගෙනුම ලබන නුවන්ත ලක්ෂාන් අබේරත්න නැමැති 14 හැවිරිදි පාසල් සිසුවා අද (01) දින පොලිසිය මගින් කුරුණෑගලදී   සොයාගෙන තිබේ.‍ 
දරුවා නිවෙසින් බැහැරව ශ්‍රීපාද ප්‍රදේශයට ගොස් ඇති බව වා… https://t.co/7V4pR3yEQW",8/1/2021 13:27,3,6778,
,,,,,,
48,1.42178E+18,ඊයේ රාජගිරිය ප්‍රදේශයේ සිය සුඛෝපබෝගි වාහනය පදවමින් සිටියදී ගුවන් පාලම අසල දී නොසැලකිලිමත් රිය ධාවනය නිසා ත්‍රීරෝද රථයක් හප්පා පුද්ගලයකුට බරපතළ තුවාල කළැයි වැලිකඩ පොලිසිය අත්අඩංගුවට පත්වූ ජනප්‍රිය ගායිකා උමාරියා සිංහවංශ මහත්මිය අද දින අධිකරණයට ඉදිරිපත් කර… https://t.co/GbRIU3bZzq,8/1/2021 10:12,1,6778,
,,,,,,
49,1.42173E+18,"After Few days the ජිලා in area

""මේස්එක අස්සෙ පෙන් එක.ලේස් එක ගැට ගහනවා වගෙ නැමිලා සේපේ ගනිම්""
""ජෙනියුන් කරමු බං. 500කට 4කට වඩා දෙන්න බෑ""
""කේස් නෑ බං.පොලිසිය ඇතුලෙන් මට මැසේජ් එක එනවා""
""ලයිට් කනුව අස්සෙ තියලා යන්නම් පෙන් එක කරුවල වැටුනාම ගනිම්""
""4K ගනන් වැඩී. ඕන්නම් බඩු තියනවා""",8/1/2021 7:21,4,2597,
,,,,,,
50,1.42153E+18,@KaviSenu ගෙට හොරැ එහෙම පැන්න වෙලාවට පොලිසිය එන්න පරක්කු උනොත් ටක් ගාලා වීඩියෝවක් බලන්න තියෙන්නේ... 😂😂,7/31/2021 17:46,24,527,
,,,,,,
51,1.42141E+18,"තමා සමග යළි නිවසට ඒමට අකමැති වූ 38 හැවිරිදි  බිරියට පොරොවෙන් හිසට
හා පිටට පහරදී ඝාතනය කළ සැමියකු පෙරේදා (29) රාත්‍රි ගස්වැව ඉහළ මොළඑළපිටිය ප්‍රදේශයේදී අත්අඩංගුවට ගත් බව බිංගිරිය පොලිසිය කියයි. 

මවගේ නිවසේ රැඳී සිටි බිරිය කැඳවාගෙන ඒමට තෙවරක්ම ගිය සැමියකු… https://t.co/b97EeSpsMx",7/31/2021 10:01,2,6778,
,,,,,,
52,1.4213E+18,"හිඟුරක්ගොඩ විදුහල්පති චීවරදාරියාගෙන් දරුවන්ට අතවර....! පොලිසිය ළමයි කෙළෙසූ චීවරධාරියා රකී.....!
https://t.co/Vp5jCoc2t5 https://t.co/Y5wTW1Iwv4",7/31/2021 2:29,0,1266,
